,ID,FULL TEXT,CREATED AT
71,1411538008189382656,"ක්‍රිකට් ක්‍රීඩා ලෝලීන්ට දැන් ඉතිරිව ඇත්තේ පරාජයේ වේදනාව සහ රට නියෝජනය කළ ක්‍රීඩකයන්ගේ හැසිරීමේ ලැජ්ජාව දරාගැනීමට පමණි. ආපස්සට බැලුවද, ඉදිරිය බැලුවද ජයග්‍රහණයක් පේන තෙක් මානයක නැති තරම් ශ්‍රී ලංකාවේ ක්‍රිකට් ක්‍රීඩාව පසුබා තිබියදී, වගකීම් විරහිත ලෙසින් අ… https://t.co/6nMopPeRGv",2021-07-04 04:11:00
72,1411486270333722630,ක්‍රීඩා භෞත චිකිත්සාව ගැන PHD කරන එකම ලාංකිකයා SLC සම්මුඛ පරීක්ෂණ 7 කින්... https://t.co/RIpDzl5Btr via @YouTube - @SLCPresident @OfficialSLC @ArjunaRanatunga,2021-07-04 00:45:25
73,1411419580656885761,"මං හිතන්නේ 2010න් වගේ පස්සේ එංගලන්තේ ක්‍රීඩා සේරටම වගේ ගොඩක් හොඳට ආයෝජනේ කරලා තියනවා ද කොහෙද.
ක්‍රිකට්,‍රගර්,ෆුට්බෝල් සේරගෙම ලොකු වෙනසක් දකිනවා",2021-07-03 20:20:25
74,1411397444986806275,"@ThurunuJ එක් කුඩා පියවරක්..❤    
මෙච්චරයි කරන්න තියෙන්න යන්න ඔය link එකට.. ගිහින් ඔයාගේ අදහස එතන කියන්න.. එ අදහස් ඔක්කොම ලියුමක් මාර්ගයෙන් ක්‍රීඩා ඇමතිට යවනවා අපි...       විහිලුවක් වගේ තමා එත් පොඩි හරි උත්සාහ කරමු

https://t.co/vpuh7AOLjU",2021-07-03 18:52:28
75,1411397030736396288,"@ThurunuJ @QuinnyDeKock69 එක් කුඩා පියවරක්....    
මෙච්චරයි කරන්න තියෙන්න යන්න ඔය link එකට.. ගිහින් ඔයාගේ අදහස එතන කියන්න.. එ අදහස් ඔක්කොම ලියුමක් මාර්ගයෙන් ක්‍රීඩා ඇමතිට යවනවා අපි...       විහිලුවක් වගේ තමා මෙවා වලින් අපිට ක්‍රිකට් වෙනස් කරන්න බැ තමා එත් පොඩි හරි උත්සායකින් තමා 
https://t.co/vpuh7AOLjU",2021-07-03 18:50:49
76,1411363207944409090,@lankacnews දෙවන පෙලක් හැදුවෙ නෑ..පෞද්ගලික වාර්තාවලට ක්‍රීඩා කලේ රට දිනවන්න නෙමෙ,2021-07-03 16:36:25
77,1411349784481370115,"""තේරීම් කමිටුව Fail, අපේ ක්‍රිකට් සුනේ සුන් "" ප්‍රවීණ ක්‍රීඩා විශ්ලේෂක හා විචාරක සරත් ජයසිංහ අසංග live සමග👉https://t.co/Uhd1lPIqSO https://t.co/yvuXqk41Ef",2021-07-03 15:43:04
78,1411337040126431235,"අද දෙරණ අනාවරණයෙන් පසු මලල ක්‍රීඩකයින්ට සාධාරණය

බලධාරීන්ගේ අත්තනෝමතික තීරණ හේතුවෙන් ශ්‍රී ලංකා මලල ක්‍රීඩා කණ්ඩායමට මුහුණදීමට සිදුවු කනගාටුදායක සිදුවීමක් 'අද දෙරණ' ඊයේ (02) වාර්තා කළේය.
#adaderanasinhala #srilanka #lka #slnews 

වැඩි විස්තර - https://t.co/kbaika7AFS https://t.co/y26dP9Q4Oi",2021-07-03 14:52:26
79,1411330653660999680,@chaturaalwis 12/ඕනෑම ඇබ්බැහි වන පරිගණක ක්‍රීඩාවක් ක්‍රීඩා කිරීම අවහිර කරන්න. ඔබගේ දරුවාට online විලෝපිකයන් (predators) ගැන  හා පෞද්ගලික දත්ත ලබාදීමෙන් ඇති ගැටළු කියා දෙන්න. FFවැනි ක්‍රීඩා කිසිවිටක free නොවේ. in-app purchasesමගින් ඔබේ දරුවා මුදල් සොරකම්කිරීමට එය පොළඹවනු ඇත.,2021-07-03 14:27:03
80,1411330153355964427,@chaturaalwis 11/Parental controls නැත. එම නිසා වෙනත් ක්‍රමයකට Qustodio වැනි උපාංගයක් භාවිතයෙන් screentime limit කරන්න. ළමයා සමග පරිගණක ක්‍රීඩා වල ඇති සහාසිකකම ගැන කතා කරන්න. ඔවුන්ට සත්‍ය ලෝකයේ සහාසිකත්වයේ බැරෑරුම්කම  පහදාදෙන්න. බොරුවට උනත් සහාසිකත්වය හොඳ නොවනබව අවධාරණය කරන්න.,2021-07-03 14:25:04
81,1411329757526913025,"@chaturaalwis 10/
-FF චරිත (characters) ‍ලිංගිකත්වය උලුප්පයි. සමහර කාන්තා චරිත විනිවිද පෙනෙන ඇඳුම් ඇඳ සිටිති.
-දිගු කාලයක් ක්‍රීඩා කිරීම දැඩි මානසික ඒකාග්‍රතාවයක් යෙදවීමෙන් ළමා  මනස දැඩිසේ විඩාවට පත්වේ. ළමයෙකු දිනකට පැය්4 කට වඩා සාමාන්‍යයෙන් ක්‍රීඩා කරන බව පර්යේෂණ වලින් හෙලිවී ඇත",2021-07-03 14:23:30
82,1411329265652563970,"@chaturaalwis 8/
එක්තරා ළමයකු FFක්‍රීඩාවට රුපියල් 11,000ක මුදලක් පසුගිය මාසයේ දී වැය කළ බවට තොරතුරු ලැබී ඇත. 

නමුත් පහසුවෙන් ඇබ්බැහි වන FF වැනි සහාසික පරිගණක ක්‍රීඩා වලින් ළමුන්ට ඇතිවන්නේ අයහපතක්මය. 

ඊට හේතු:",2021-07-03 14:21:32
83,1411286077525184512,ක්‍රිකට් ලොව රන් දෙවොල යනුවෙන් හඳුන්වන #ලෝඩ්ස් ක්‍රිකට් #පිටිය වැඩිම ටෙස්ට් තරග ප්‍රමාණයකට සත්කාරකත්වය ලබාදුන් ක්‍රීඩා පිටිය බව ඔබ දන්නවාද? අමතක නොවන වාර්තා රැසකට උරුමකම් කියන ලෝඩ්ස් පිටිය ක්‍රිකට් ලෝකයේ පූජනීයම පිටිය ලෙසින් තවමත් බැබළෙනවා. https://t.co/AWLL986yd7 @RoarSinhala,2021-07-03 11:29:55
0,1414227452520402950,"කොරෝනා මරණ 3500 පන්නයි! 

#lka #Srilanka #COVID19SL #COVID19SL_Deaths https://t.co/VL47hdLVnI",2021-07-11 14:17:54
1,1414227021446713345,කොරෝනා මරණ 3500 පන්නයි! https://t.co/orlwXHGLrf,2021-07-11 14:16:11
2,1414215572611493892,"ලොකයේ මෙවන් විපතක් සිදුවී තිබෙත්දී උද්ඝෝෂණ වර්ජන කරන එකම රට ලංකාවයි, ඒ ඇයි මුන්ගේ තිබෙන කුහකකමයි, ඒ රට වැට්ටවීමයි කොරෝනා තව තවත් බෝකිරීමයි, එම නීච දේශපාලන කුහකත්වයි දැන් සජබ සහ ජේවිපෙ කාරයෝ නරන්නේ, ලැජ්ජයි, මුන් වගේ පාදඩයන් නිසා තමයි ලංකාව තාමත් මෙතන,",2021-07-11 13:30:42
3,1414214030613491714,මෙරටින් තවත් කොරෝනා ආසාදිත මරණ 35ක් https://t.co/rRNDl4Ig3h || #SiyathaNewsLive #SriLanka #අද,2021-07-11 13:24:34
4,1414208372270899208,තවත් කොරෝනා ආසාදිතයින් 986ක් හඳුනා ගැනේ - Read More &gt;&gt;&gt; https://t.co/HOIfpLMZvT #LKA #SriLanka https://t.co/1ZTB9hLlLa,2021-07-11 13:02:05
5,1414191572011323392,තවත් කොරෝනා මරණ 35ක් - Read More &gt;&gt;&gt; https://t.co/SQ5tyjH7NV #LKA #SriLanka https://t.co/IsZ1W9B4sW,2021-07-11 11:55:19
6,1414187303078174720,කොරෝනා එන්නත්කරණ ඩිජිටල් කාඩ්පතක් ශ්‍රී ලංකාවට හඳුන්වා දෙයි – පළමු කාඩ්පත ඔලිම්පික් කණ්ඩායමට! https://t.co/jTtzNAOz6S,2021-07-11 11:38:22
7,1414182199780200454,කොරෝනා මරණ 3500 පනී… https://t.co/0dKLvEoTXb https://t.co/rK1eJJo5ED,2021-07-11 11:18:05
8,1414180656414744583,"තවත් මරණ 35ක් වාර්තා වෙයි:
- පිරිමි 17, කාන්තා 18
මෙරටින් වාර්තා වන මුළු කොරෝනා ආසාදිත මරණ සංඛ්‍යාව: 3,502
#COVID19SL #Death #LKA #SL https://t.co/g3852SGZws",2021-07-11 11:11:57
9,1414177881136189445,"නාඩගම්කාරයෝ කඩේ ගාව ෆොටෝ ගහන්න පොරකන සෙනඟ 😂😂😂😂😂 
#කොරෝනා_මර්ගයා 🙈 https://t.co/ezQZsTJOpC",2021-07-11 11:00:55
10,1414169791842160643,කොරෝනා මැඩලීමට දකුණු කොරියාව දැඩි නීති පනවයි - Read More &gt;&gt;&gt; https://t.co/agR45uFlaM #LKA #SriLanka https://t.co/DUiYPbRyUe,2021-07-11 10:28:47
11,1414165773073879042,"රටතුල පවතින කොරෝනා වසංගත තත්වය හමුවේ තම ජීවිකාවන් අහිමිව අපහසුතාවයට පත්ව සිටින ගැබිනි මව්වරුන් වෙනුවෙන් සූරියවැව ප්‍රදේශයේ දී වියලි සලාක පාර්සල් බෙදාදීම, විරාජ් කරුණාසේන මහතාගේ මුල්‍යමය දායකත්වයෙන්, ගරු අමාත්‍ය නාමල් රාජපක්ෂ මැතිතුමන්ගේ ප්‍රධානත්වයෙන් අද දින සිදුවිය. https://t.co/0gZ1PW9yo3",2021-07-11 10:12:48
12,1414163112932958209,@ranjanieguruge @sajithpremadasa බැසිල් එනවා කියලා කිරිබත් කාලා රතිඥ්ඤා පත්තු කරලා පාරේ ජයකෙලි නැග්ගුවා..ඒවා නිවුස් වලටත් පෙන්නුවා.ඒ වගේ තැන්වලින් කොරෝනා බෝවෙන්නේ නැද්ද රංජනී අක්කේ..,2021-07-11 10:02:14
13,1414137846194188289,තවත් ශ්‍රී ලංකා ක්‍රිකට් ක්‍රීඩකයෙකුට කොරෝනා! https://t.co/oT5ZBi5Qiu,2021-07-11 08:21:50
14,1414136946159497220,මාස 10 කට පසු ඕස්ට්‍රේලියාවේ පළමු කොරෝනා මරණය වාර්තා වෙයි - Read More &gt;&gt;&gt; https://t.co/ewERmMx8lE #LKA #SriLanka https://t.co/I8AAbBoko8,2021-07-11 08:18:16
15,1414128456267440129,"අන්තර්ජාතිකව පිළිගන්නා කොරෝනා එන්නත්කරණ ඩිජිටල් කාඩ්පතක්

කොවිඩ් මර්දන එන්නතක මාත්‍රා දෙකම ලබාගත් පුද්ගලයින් සඳහා අන්තර්ජාතික වශයෙන් පිළිගන්නා ඩිජිටල් කාඩ්පත හඳුන්වා දී තිබේ.
#adaderanasinhala #lka #srilanka #covid19

වැඩි විස්තර - https://t.co/0I3z0sozHg https://t.co/ms5vbtp0aJ",2021-07-11 07:44:31
16,1414110975112859648,දකුණු ආසියාවේ කොරෝනා පාලනය සාර්ථකම රට ශ්‍රී  ලංකාවයි… https://t.co/mHTGYpYIfD,2021-07-11 06:35:04
17,1414098454691815429,"ගත වුණු පැය 24 තුළ කොරෝනා ආසාදිතයින් වාර්තා වුණු ප්‍රදේශ
https://t.co/fVUD6G3G3M",2021-07-11 05:45:18
18,1414091159132119041,"ඓතිහාසික රුහුණු කතරගම මහා දේවාලයේ වාර්ෂික ඇසළ පෙරහැර මංගල්‍යයේ පළමු පෙරහැර ඊයේ (10) වීථි සංචාරය කෙරුණා.

කොරෝනා වසංගතය හේතුවෙන් මෙවර ජන සහභාගිත්වයකින් තොරව පෙරහර මංගල්‍යය සිදු කර තිබෙනවා. කතරගම මහ පෙරහැරේ අවසන් මහා රන්දෝලි පෙරහැර ජුලි 23 වනදා වීථි

https://t.co/ufPQr8PkIh https://t.co/8Gsph5Qqb0",2021-07-11 05:16:19
19,1414087814564564997,කොරෝනා ප්‍රභේද දෙකක් එකවර ආසාදනය වීමේ අවදානමක්,2021-07-11 05:03:02
20,1414085389703290885,"#SriHanda: කොරෝනා සමයේ ඔන්ලයින් අධ්‍යාපනය නිසා මානසික ප්‍රතිකාර සඳහා දරුවන් පැමිණීම ඉහළ ගිහින්

#SriLanka #lka
 https://t.co/vt9OBYPmp8",2021-07-11 04:53:23
21,1414079060339265538,කොරෝනා හේතුවෙන් දිනක් තුළ රුසියාවේ මියගිය වැඩිම සංඛ්‍යාව ඊයේ වාර්තාවෙයි - Read More &gt;&gt;&gt; https://t.co/yKpAqpwDuP #LKA #SriLanka https://t.co/PLno8VUg9d,2021-07-11 04:28:14
22,1414067728940511234,කොරෝනා ප්‍රභේද දෙකක් එකවර ආසාදනය වීමේ අවදානමක් https://t.co/Q0M9DgBWxS,2021-07-11 03:43:13
23,1414066321571020802,එක්වරකදී ලැබෙන වැඩිම කොරෝනා එන්නත් තොගය දිවයිනට  https://t.co/44Y5BYME29 #lka #srilanka #news https://t.co/LqjwuePxKV,2021-07-11 03:37:37
24,1414060517929283584,කොරෝනා මඩින්න සයිනොෆාම් මහ තොගයක්.. ලක්‍ෂ 20ක් කටුනායකට.. https://t.co/npV5X2tUkq https://t.co/mPtjsY9G5U,2021-07-11 03:14:34
25,1414038123445583872,"@bambarawanage @NethmiNavodya2 ඉස්සෙල්ලා ඉගෙන ගෙන හිටියා නං හොඳයි නේද?
විරෝධතා ගැන හිතන්න කලින්..
මේ කොරෝනා අස්සෙ මොන විරෝධතාද ඒයි..🤣",2021-07-11 01:45:34
26,1414026165971341313,කොරෝනා එන්නත්කරණ ඩිජිටල් කාඩ්පතක් මෙරටටද හදුන්වා දේ… ලොවම පිලිගනී… https://t.co/RK5hhQ9uN8 https://t.co/raZmCMApkG,2021-07-11 00:58:03
27,1414013070792404994,"ප්‍රචාරකවාදී දේශපාලනය, කොරෝනා මර්(වර්)ධනය සහ ඛේදවාචකය https://t.co/WLwekcv38W #lka #SriLanka #CovidSL #Covid19",2021-07-11 00:06:01
28,1413925200689725443,මේහ්..නිකමට අහන්නේ..කොරෝනා මරණ ගාන කිව්වද අද #SLnews,2021-07-10 18:16:51
29,1413918675480977409,"@Annnuza අපේ බල්ලා බඩගිනි උනාම අම්මා ගාවට දුවනවා, මූත්‍රා කරන්න එලියට යන්න ඕනෙ නම් මම ගාවට එනවා දොර ඇරල දෙන්න කියන්න, බිස්කට් මතක් උනොත් ඒත් එනවා. ඌට හිතෙනවා නම් නාගන්න ඕනෙ වගේ ෆීලින් එකක් මල්ලිට කරදර කරනවා. ෆ්‍රිජ් එක අරින සද්දෙට දුවන් එනවා. බල්ලටත් කොරෝනා හින්දා අපි වගෙම පිස්සු හැදිල.",2021-07-10 17:50:56
30,1413910148104421379,කොරෝනා හැදුන පුහුණුකරු ෆයිසර් එන්නතම ඉල්ලුවා – චන්න ජයසුමන - https://t.co/w9qe9n1C10,2021-07-10 17:17:03
31,1413898779040706567,"කොරෝනා, උඹ ඇයි එහෙම වෙනස්කම්...
මඟුලට 150
මරණෙට 50 #lka",2021-07-10 16:31:52
32,1413896180757458948,@MaNAhaRA_69 🤣🤣 අම්මෝ පරිස්සමෙන් ඈ මොනා උනත් කමක් නෑ කොරෝනා හදාගන්න්වෙ නැතුව 😁,2021-07-10 16:21:33
33,1413888156496109569,"ලංකාවේ ගොඩක් මිනිස්සු එකම මාස්ක් එක සති මාස ගණන් පාවිච්චි කිරීම කොරෝනා වැඩි වශයෙන් වියප්තියට ලොකු හේතුවක්. මේ tweet එක දාන්නේ එහෙම මාස්ක් මිලදී ගන්න පහසුකම් නැති, නිතර මාස්ක් අවශ්‍යතා පවතින වැඩිහිටි නිවාස, අසරණ ගම්මාන හෝ දුප්පත් පවුල් ගැන දන්නවා නම් DM හෝ reply එකක් දාන්න.",2021-07-10 15:49:39
34,1413887904108224513,සඳුන්ටත් කොරෝනා; භානුක ඇතුළු 14ක් නිරෝධායනයට https://t.co/GhoKQ9Smid via @ThePapareSports #SLvIND,2021-07-10 15:48:39
35,1413874048925196291,"60ද 30ද වැඩක් නෑ, ගෙවල්වලට වෙලා හිටපල්ලකො මේ කොරෝනා අස්‌සෙ https://t.co/1NBmzQZo0B",2021-07-10 14:53:36
36,1413864337819672577,@ItsMeKande @KamilaWDias කොරෝනා නැති දවසක මායි කමිලයි චාරුකයි චරිතුයි පාටියක් දාලා ඔයාලට මාසයක් ස්පේස් එකේ කතා කරන්න මාතෘකා හදන්න ප්ලෑන් කරලා ඉවරයි 😏 😂😂,2021-07-10 14:15:01
37,1413857019530936329,නිව්ස් වල දැන් කොරෝනා ගාන කියන්නෙ ත් නෑනේ 🙈. ටුවිටර් එකේ දැක්කොත් තමා🤭😅,2021-07-10 13:45:56
38,1413856419342868484,"ඊයේ සිකුරාදා සිදුවූ කොරෝනා ආසාදිත මරණ 33ක් අද දිනයේ රජයේ ප‍්‍රවෘත්ති දෙපාර්තමේන්තුව තහවුරු කර ඇත.

ඒ අනුව මෙරට සිදුව ඇති කොරෝනා මරණ ප‍්‍රමාණය 3467 දක්වා ඉහල යයි.

කොරෝනා මරණ 33 ක් වාර්තාවේ https://t.co/nG1QZmHpCf",2021-07-10 13:43:33
39,1413855092143312898,@RKahandagama කිරිබත් කාපු උන් කුදලන් ගියෙ නැත්තෙ උන්ට කොරෝනා හැදෙන් නැද්ද ?,2021-07-10 13:38:16
40,1413854413198794757,"ශ්‍රී ලංකා ක්‍රිකට් කණ්ඩායමේ ක්‍රීඩකයෙකුට කොරෝනා

https://t.co/QL573BTPLg",2021-07-10 13:35:34
41,1413850534809907201,"තවත් මරණ 33ක් වාර්තා වෙයි:
- පිරිමි 19, කාන්තා 14
මෙරටින් වාර්තා වන මුළු කොරෝනා ආසාදිත මරණ සංඛ්‍යාව: 3,467
#COVID19SL #Death #LKA #SL https://t.co/tvfdVUvEw8",2021-07-10 13:20:10
42,1413849311167672320,කොරෝනා වලින් බේරෙන්න එපැයි! https://t.co/qGxOlz4ep4,2021-07-10 13:15:18
43,1413848593983737858,"තවත් 1,537 දෙනෙක් සුවය ලබයි; මෙරට කොරෝනා ආසාදිතව සුවය ලැබූ පුද්ගලයින් සංඛ්‍යාව 242,839
➡️ ඊයේ 1,270 දෙනෙකු හඳුනා ගැනේ: 271,483
- අලුත් අවුරුදු පොකුර 1,508
- බන්ධනාගාර පොකුර 07
- විදේශයන්හි සිට පැමිණි 22

➡️ ප්‍රතිකාර ලබන රෝගීන් -25,210
සුවය ලැබූවන් -242,839
මරණ -3,434
#COVID19SL https://t.co/MCxannmpik",2021-07-10 13:12:27
44,1413845222715322369,තවත් කොරෝනා මරණ 33ක්… https://t.co/YHMTt7NQ7X https://t.co/ZDZZChMtTm,2021-07-10 12:59:03
45,1413840293653270531,තවත් කොරෝනා මරණ 33ක් වාර්තා වෙයි - Read More &gt;&gt;&gt; https://t.co/m0gXaqyxvk #LKA #SriLanka https://t.co/yr52lEICrC,2021-07-10 12:39:28
46,1413813525143859205,වමත් පිතිකරු සඳුන්ටත් කොරෝනා - අතිරේක සංචිතයටත් අවදානමක්! https://t.co/gNyCrbFPJ2,2021-07-10 10:53:06
47,1413813083961659396,@Sedona_B කොරෝනා ගහන් ගිහින් ඇති නේද?,2021-07-10 10:51:21
48,1413795108978184196,"සඳුන් වීරක්කොඩිටත් කොරෝනා
https://t.co/LqVweqKTxV https://t.co/tUGiP4sA2v",2021-07-10 09:39:55
49,1413782954141159425,"@historylka මගේ සීය (තාත්තාගේ තාත්තා) එංගලන්ත හමුදාව ට බැදීලා දෙවනි ලෝක යුද්දෙට සහභාගි වෙලා තියෙන්නේත් මේ වගේ ඇදුම ඇදලා. Normandy Landing එකට join වෙලා තියෙනවා. අදටත් සීයට ලැබුන පදක්කම් අපේ තාත්තාගේ මහගෙදර තියෙනවා. 
(කොරෝනා නිසා අවුරුදු දෙකකින් එහෙ ගිහින් නෑ....ගිය වෙලාවක photo එකක් දාන්නම්)",2021-07-10 08:51:37
50,1413779868991459328,"කොරෝනා ඇල්ෆා ඩෙල්ටා ඩෙංගු දැන් සිකා 
ඉන්දියාවට බලපෑම් එල්ල වෙලා තියෙන සීකා වෛරසය මදුරුවන්ගෙන් බෝවන නිසා වෛරසයේ බලපෑම ලංකාවටත් එල්ල වෙන්න පුළුවන් කියලා රිජ්වේ ආර්යා ළමා රෝහලේ දීපාල් පෙරේරා විශේෂඥ වෛද්‍යවරයා මාධ්‍ය හමුවේ ප්‍රකාශ කළා.",2021-07-10 08:39:22
51,1413758517572513792,පෙර පාසල් ගුරුවරුන්ට කොරෝනා මර්දන එන්නත් ලබාදීම ඇරඹෙයි - Read More &gt;&gt;&gt; https://t.co/3l6pFh1Kmm #LKA #SriLanka https://t.co/uwUOLMv7IA,2021-07-10 07:14:31
52,1413734529513054212,"@Sudesh81629356 @LokayaWishmitha කොරෝනා වලයි මේකයි සම්බන්ධයක් නෑ නේ...
කොරෝනා එන්නත ඇමරිකාවේත් දෙන්නේ නොමිලේ. ලංකාවේ විතරක් නෙමෙයි එක නොමිලේ දෙන්නේ 🥴",2021-07-10 05:39:12
53,1413734486441795586,"ගෙවුණු දවසේ කොරෝනා ආසාදිතයින් වාර්තා වුණු ප්‍රදේශ
https://t.co/KpjoF0D3Dy",2021-07-10 05:39:02
54,1413728709048115205,@AnomadeA තවමත් කොරෝනා ප්‍රශ්නේ ඉවරවුනේ නැහැ. උද්ගෝෂණ තියල ආයෙත් පොකුරු හදල සාමාන්‍ය මිනිස්සු බිමට ඇදල දාන අයට පාන් කෑල්ලක් වත් දෙන එක ඇති.,2021-07-10 05:16:04
55,1413721559458406403,@LokayaWishmitha නිදහස් අධ්‍යාපනයයි නිදහස් සෞඛ්‍යයි නැති රටවල් කොරෝනා නිසා උන දේ ඕනම කෙනෙක් ට දැකගන්න පුලුවන් වෙලත් තෙරීලා නෑ ඒවලෙ වටිනාකම.,2021-07-10 04:47:40
56,1413712851298963456,"දැනට පනවා ඇති කොරෝනා මර්දන  රෙගුලාසි අද සිට තවදුරටත් ලිහිල් කරමින් නව සෞඛ්‍ය මාර්ගෝපදේශ මාලාවක් නිකුත් කෙරේ; පළාත් අතර සංචරණ සීමා තවත් දින 14 කට දීර්ඝ කෙරේ - සෞඛ්‍ය සේවා අධ්‍යක්ෂ ජනරාල් 
#COVID19SL #LKA #SL https://t.co/FJCzNukOXK",2021-07-10 04:13:03
57,1413694750985654278,@ImrazAJ @voiceofaparekka @HemalDevinda @SKathriarachc PP Kit ඇන්දට ඇයි gloves දාලා නැත්තේ??🤔. මේ කාන්තාවට කොරෝනා හැදුනොත් හැදෙන්නේ ඔය පොලීසිය අයගෙන්.,2021-07-10 03:01:08
58,1413613906820468736,"බැසිල් දිවුරුම් දීමේ සතුටට රැස්වෙලා කිරිබත් බෙදනකොට, කොරෝනා හැදෙන්නේ නැද... https://t.co/plD8z9PpVZ via @YouTube",2021-07-09 21:39:53
59,1413566374060900353,@sajithpremadasa මුන්  ඉන්නකම් නම් කොරෝනා පාලනය කරන්න බැහැ.,2021-07-09 18:31:01
60,1413552966242549760,"ලංකාවේ ජනාධිපතිතුමාට කොරෝනා අස්සේ පළාත් මාරුවෙලා ෂූට් කරන්න පුලුවන්

හාමුදුරු කෙනෙක් උද්ඝෝෂණයකට සම්බන්ද උනොත් 

කොරෝනා අස්සේ, නාකි, චීවරධාරියෝ..

එන්ගලන්තේ දැක්කනේ 😏

ඔයාලත් එක්ක මොන සිසටම් චේන්ජ්ද 🤦‍♂",2021-07-09 17:37:44
61,1413532275732582407,නිරෝධායන නීතිය මේකට අදාල නැද්ද? කොරෝනා බෝ වෙන්නේ නෑල්ලුද මේවයින්? https://t.co/z1xdQfpcsh,2021-07-09 16:15:31
62,1413531109170716677,@voiceofaparekka හැට පැනලත් පාඩුවෙ ගෙදර වෙලා හිටුකෝ..මෙි කොරෝනා අස්සේ,2021-07-09 16:10:53
63,1413524950758027265,අද මෙරටින් හමුවු මුළු  කොරෝනා ආසාදිතයින් ගණන 1️5️1️5️⬆️ක්.,2021-07-09 15:46:24
64,1413518685369782275,"ශ්‍රී ලංකා කණ්ඩායමේ පිතිකරණ පුහුණුකරු ග්‍රාන්ට් ෆ්ලවර්ට සහ පරිගනක දත්ත විෂ්ලේෂකට කොවිඩ් 19 වෛරසය ආසාධනයවීම හේතුවෙන් පැන නැගී ඇති කොරෝනා වෛරස් බිය හේතුවෙන් ඉන්දු - ලංකා එක්දින ක්‍රිකට් තරගාවලියේ ආරම්භ දින 4 කින් ප්‍රමාද කිරීමට දෙරටේ ක්‍රිකට් ප්‍රධානියෝ

#

https://t.co/SA6OmqoKEK https://t.co/r5DOWViqtS",2021-07-09 15:21:31
65,1413511880551788548,"යහපාලන කාලේ කොරෝනා වසංගත නෙවෙ ඩෙංගු වසංගතයක්වත් නැතිව එලිය බැස්සෙ නැති යඛ්ඛ පුතුන් 
දැන් එපා කීවත් පොඩ්ඩ බැරිඋන ගමන් පාරේ..",2021-07-09 14:54:28
66,1413507916183736326,"වෛරස්වලට එරෙහිව සිරුරේ ප්‍රතිශක්තිය ඇති කරන මාසාලා තේ (කුළුබඩු 10කින්)
+වැස්ස, සීතල….උණුවට තේ එකක් බොමුද? 
+කුළුබඩු වර්ග 10ක් 
+කොවිඩ්-19 වැනි මාරාන්තික වෛරසවලට එරෙහිව සිරුරේ ස්වාභාවික ප්‍රතිශක්තිය ඇති කරන්නත් උපකාරී වෙනවා.
https://t.co/Nb5s8Rc0yq
#healthylifestyle #lka https://t.co/omBTVdl7gR",2021-07-09 14:38:43
67,1413495915545980932,"@DjE6sRhJXFJIrCR @Bandula07160007 @KirbyslA @blackaustralian @H_S_KandyHamu @ShayamikaM @duplicatesiri @KMeeeaaow @Cats1st_ @Udayawickramar1 @pdsiriwardana @deshanlasitha7 @uruzikal @UdanaNadun @ceylonincolor @DulithK @Wasanth53468261 @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @F3Il2LaKdgeaVUw @KaviSenu @wimalweerawansa @CharukaLive @TharunyataHetak @PortCityColombo @ParliamentLK @sajithpremadasa @sjbsrilanka @PodujanaParty @srilanka_police @PresRajapaksa @newsdotlk @basilrajapaksa රතිඤ්ඤා පත්තු කරල කිරිබත් කාලා තමයි බැසිල් ගෙනාවේ. අපේ රටේ කොරෝනා නිසා වෙසක් තහනම් කළා. . ඒත් බැසිල් වෙනුවෙන් කිරිබත් දන්සල් දෙනවා. බුදුන්ටත් උඩින් දැන් බැසිල්. කොරෝනා නීති අදාල නැහැ. ඒකෙන් පේනවා මේ අයගේ ගෝත්‍රික පාලනය කොහොමද 

#සෞභාග්‍යයේදැක්ම #ගමසමගපිළිසදර #SriLanka  #lka https://t.co/StwNr6prI2",2021-07-09 13:51:02
68,1413494802956566528,"*චීනය නිපදවන  කොරෝන එන්නතක් වන සයිනොවැක් ( Sinovac) මාත්‍රා දෙකම එන්නත් කරනු ලැබූ ඉන්දුනීසියානු වෛද්‍යවරුන්  26දෙනෙකුගෙන්  10 දෙනෙකු පමණ කොරෝනා වෛරසය ආසාදනය වීමෙන්  මරණයට පත්වූ බවට Guardian පුවත් පත පසුගිය දිනවල වාර්තා කර තිබුණි.*
https://t.co/shDFohF8rN

#Sinovac #vaccination",2021-07-09 13:46:37
